time,price,portfolio_value,action,action_name,amount_bought,amount_sold,cash,shares,commission
888,11.961155,22958.312536,0,sell-large,0.000000,265.977183,19751.577512,265.977183,6.420851
889,12.020960,22958.312536,0,nothing,0.000000,0.000000,19751.577512,265.977183,0.000000
890,11.662126,22948.472178,0,nothing,0.000000,0.000000,19751.577512,265.977183,0.000000
891,11.726532,23089.927887,1,nothing,0.000000,0.000000,19751.577512,265.977183,0.000000
892,11.855345,23109.454026,4,buy-small,157.052479,0.000000,17776.419761,423.029662,3.950316
893,11.579318,23120.749865,1,sell-large,0.000000,211.514831,20437.603859,211.514831,5.333034
894,11.570117,23135.602198,4,buy-small,160.789260,0.000000,18393.843473,372.304091,4.087521
895,11.675927,23114.503445,1,sell-large,0.000000,186.152046,20759.981077,186.152046,4.741759
896,11.680527,23066.654282,1,buy-small,163.803240,0.000000,18683.982969,349.955285,4.151996
897,11.583918,23148.276377,4,buy-small,148.892787,0.000000,16815.584672,498.848072,3.736797
898,11.496510,23123.487803,1,sell-large,0.000000,249.424036,19975.597833,249.424036,6.332692
899,11.418302,23345.573294,4,buy-small,157.960713,0.000000,17978.038050,407.384749,3.995120
900,11.432104,23330.785598,1,sell-large,0.000000,203.692375,20656.438137,203.692375,5.367535
901,11.413605,23350.008711,4,buy-small,157.015641,0.000000,18590.794323,360.708016,4.131288
902,11.432103,23322.729414,1,sell-large,0.000000,180.354008,20965.642303,180.354008,4.759214
903,11.644837,23313.812839,1,buy-small,160.099096,0.000000,18869.078073,340.453104,4.193128
904,11.644837,23384.009844,4,buy-small,144.242310,0.000000,16982.170265,484.695414,3.773816
905,11.714206,23405.627277,1,sell-large,0.000000,242.347707,20176.688215,242.347707,6.401840
906,11.866819,23414.329699,4,buy-small,151.133065,0.000000,18159.019394,393.480772,4.035338
907,11.746579,23429.091346,1,sell-large,0.000000,196.740386,20781.419236,196.740386,5.255310
908,11.404356,23530.401492,4,buy-small,154.111506,0.000000,18703.277312,350.851892,4.156284
909,11.311863,23616.437990,1,sell-large,0.000000,175.425946,21112.012278,175.425946,4.827124
910,11.094505,23576.363820,1,buy-small,147.586232,0.000000,19000.811050,323.012178,4.222402
911,11.015886,23475.370086,4,buy-small,133.868380,0.000000,17100.729945,456.880557,3.800162
912,11.237868,23500.689022,1,sell-large,0.000000,228.440279,20281.675376,228.440279,6.374640
913,11.330362,23543.092856,4,buy-small,143.642922,0.000000,18253.507838,372.083201,4.056335
914,11.117629,23490.482660,1,sell-large,0.000000,186.041601,20893.010762,186.041601,5.289585
915,11.122253,23579.366805,4,buy-small,149.345032,0.000000,18803.709686,335.386632,4.178602
916,10.951141,23510.728670,1,sell-large,0.000000,167.693316,21186.762588,167.693316,4.775657
917,10.553422,23528.802434,1,buy-small,152.574203,0.000000,19068.086329,320.267519,4.237353
918,10.803153,23650.183753,4,buy-small,136.629966,0.000000,17161.277696,456.897485,3.813617
919,10.761531,23662.792248,1,sell-large,0.000000,228.448743,20399.241819,228.448743,6.488906
920,10.854024,23677.663530,4,buy-small,142.509236,0.000000,18359.317637,370.957978,4.079848
921,10.835525,23631.858830,1,sell-large,0.000000,185.478989,21013.172238,185.478989,5.318346
922,10.627416,23795.191380,4,buy-small,148.536558,0.000000,18911.855014,334.015548,4.202634
923,10.951141,23763.936681,1,sell-large,0.000000,167.007774,21348.639861,167.007774,4.883336
924,11.404356,23708.573315,1,buy-small,147.321771,0.000000,19213.775875,314.329544,4.269728
925,11.593966,23665.160973,0,buy-small,134.096777,0.000000,17292.398287,448.426321,3.842755
926,11.501474,23894.247182,4,nothing,0.000000,0.000000,17292.398287,448.426321,0.000000
927,11.459852,23998.023006,1,sell-large,0.000000,224.213161,20586.720886,224.213161,6.601849
928,11.482975,23987.232556,4,buy-small,135.038820,0.000000,18528.048797,359.251981,4.117344
929,11.746579,23981.773372,1,sell-large,0.000000,179.625990,21252.181493,179.625990,5.459184
930,11.908441,23986.417133,4,buy-small,139.574318,0.000000,19126.963344,319.200309,4.250436
931,11.922315,23966.733539,1,sell-large,0.000000,159.600154,21551.830785,159.600154,4.859454
932,11.908441,23937.197724,1,buy-small,142.150493,0.000000,19396.647706,301.750647,4.310366
933,11.899192,23971.296612,4,buy-small,128.646201,0.000000,17456.982936,430.396848,3.879330
934,11.806700,23904.816181,1,sell-large,0.000000,215.198424,20707.625460,215.198424,6.514314
935,12.153547,23920.420492,0,buy-small,139.101363,0.000000,18636.862914,354.299787,4.141525
936,12.098051,23880.929529,0,nothing,0.000000,0.000000,18636.862914,354.299787,0.000000
937,11.991685,23999.402063,4,nothing,0.000000,0.000000,18636.862914,354.299787,0.000000
938,11.769702,24010.494092,1,sell-large,0.000000,177.149894,21312.769950,177.149894,5.362539
939,12.084177,24026.831391,4,buy-small,139.673429,0.000000,19181.492955,316.823323,4.262554
940,12.093427,24016.836089,1,sell-large,0.000000,158.411661,21599.316834,158.411661,4.845338
941,12.088802,24022.258219,1,buy-small,141.249775,0.000000,19439.385151,299.661436,4.319863
942,11.931564,23958.945147,4,buy-small,126.854563,0.000000,17495.446636,426.515999,3.887877
943,11.815948,23936.634873,1,sell-large,0.000000,213.257999,20720.732393,213.257999,6.463499
944,11.996310,23919.471995,2,buy-small,137.131777,0.000000,18648.659154,350.389776,4.144146
945,11.880694,23954.826094,2,buy-large,618.617195,0.000000,9324.329577,969.006971,18.648659
946,12.139673,23886.188533,0,buy-large,308.166906,0.000000,4662.164788,1277.173877,9.324330
947,12.070304,23720.106119,0,nothing,0.000000,0.000000,4662.164788,1277.173877,0.000000
948,12.056429,24384.434497,4,nothing,0.000000,0.000000,4662.164788,1277.173877,0.000000
949,12.056429,24136.349068,2,sell-large,0.000000,638.586938,14503.577373,638.586938,19.722270
950,12.019432,24054.322814,2,buy-large,479.782547,0.000000,7251.788686,1118.369485,14.503577
951,12.551266,23800.881436,4,buy-large,240.855301,0.000000,3625.894343,1359.224786,7.251789
952,12.606762,24039.521877,0,sell-large,0.000000,679.612393,13693.212903,679.612393,20.174987
953,12.685380,24036.366437,0,nothing,0.000000,0.000000,13693.212903,679.612393,0.000000
954,12.736252,23875.394805,0,nothing,0.000000,0.000000,13693.212903,679.612393,0.000000
955,12.648383,23856.458085,4,nothing,0.000000,0.000000,13693.212903,679.612393,0.000000
956,12.523518,23879.435799,4,sell-large,0.000000,339.806197,18764.672249,339.806197,10.163245
957,12.694630,23897.204094,2,sell-large,0.000000,169.903098,21316.939260,169.903098,5.114764
958,12.620636,23997.147531,4,buy-large,700.426241,0.000000,10658.469630,870.329339,21.316939
959,13.175592,23985.829757,0,sell-large,0.000000,435.164670,17314.469902,435.164670,13.338678
960,13.129345,24020.187314,4,nothing,0.000000,0.000000,17314.469902,435.164670,0.000000
961,13.194091,24015.502501,1,sell-large,0.000000,217.582335,20660.622891,217.582335,6.705717
962,13.069225,24058.686187,4,buy-small,133.727475,0.000000,18594.560602,351.309810,4.132125
963,13.055351,24066.274626,1,sell-large,0.000000,175.654905,21321.159269,175.654905,5.464126
964,13.207964,23978.018467,1,buy-small,136.157334,0.000000,19189.043342,311.812239,4.264232
965,13.323580,23966.071305,0,buy-small,124.690808,0.000000,17270.139008,436.503047,3.837809
966,13.355952,23702.532153,0,nothing,0.000000,0.000000,17270.139008,436.503047,0.000000
967,13.457695,23661.987568,0,nothing,0.000000,0.000000,17270.139008,436.503047,0.000000
968,13.758296,23807.948076,4,nothing,0.000000,0.000000,17270.139008,436.503047,0.000000
969,14.276256,23796.342248,0,sell-large,0.000000,218.251524,20532.505733,218.251524,6.537809
970,14.165264,23812.560082,0,nothing,0.000000,0.000000,20532.505733,218.251524,0.000000
971,13.952531,23834.859713,0,nothing,0.000000,0.000000,20532.505733,218.251524,0.000000
972,14.091270,23824.682645,1,nothing,0.000000,0.000000,20532.505733,218.251524,0.000000
973,14.216135,23947.710937,0,buy-small,135.845924,0.000000,18479.255159,354.097448,4.106501
974,13.961780,23926.247321,0,nothing,0.000000,0.000000,18479.255159,354.097448,0.000000
975,14.239259,23954.315563,0,nothing,0.000000,0.000000,18479.255159,354.097448,0.000000
976,13.858430,23985.686472,2,nothing,0.000000,0.000000,18479.255159,354.097448,0.000000
977,13.928094,24068.778071,0,buy-large,592.976631,0.000000,9239.627580,947.074079,18.479255
978,14.202105,23892.134549,4,nothing,0.000000,0.000000,9239.627580,947.074079,0.000000
979,14.285701,23963.595226,4,sell-large,0.000000,473.537039,16551.228557,473.537039,14.652507
980,14.336788,23948.454735,1,sell-large,0.000000,236.768520,20249.999525,236.768520,7.412367
981,14.118508,24029.769144,4,buy-small,129.377619,0.000000,18224.999573,366.146139,4.050000
982,14.620087,23918.966294,0,sell-large,0.000000,183.073069,21121.579589,183.073069,5.804770
983,14.462182,23845.553078,2,nothing,0.000000,0.000000,21121.579589,183.073069,0.000000
984,14.299634,23824.431498,0,buy-large,708.351024,0.000000,10560.789794,891.424093,21.121580
985,14.211393,24069.669398,0,nothing,0.000000,0.000000,10560.789794,891.424093,0.000000
986,14.722260,24269.185264,4,nothing,0.000000,0.000000,10560.789794,891.424093,0.000000
987,15.214549,24132.857473,0,sell-large,0.000000,445.712046,17401.279134,445.712046,13.708395
988,15.195974,24097.527216,4,nothing,0.000000,0.000000,17401.279134,445.712046,0.000000
989,15.195974,24172.923104,2,sell-large,0.000000,222.856023,20742.706927,222.856023,6.696248
990,15.223838,24198.102243,2,buy-large,672.463726,0.000000,10371.353463,895.319749,20.742707
991,15.130955,24463.123139,0,buy-large,335.115159,0.000000,5185.676732,1230.434908,10.371353
992,15.047358,24698.353993,2,nothing,0.000000,0.000000,5185.676732,1230.434908,0.000000
993,15.135598,25037.573377,1,buy-large,163.172801,0.000000,2592.838366,1393.607708,5.185677
994,14.856943,27291.629169,4,buy-small,16.066898,0.000000,2333.554529,1409.674607,0.518568
995,14.912675,26803.267351,4,sell-large,0.000000,704.837303,14787.633774,704.837303,24.958075
996,14.801213,26654.859708,4,sell-large,0.000000,352.418652,20783.434929,352.418652,12.015634
997,15.135598,26648.166795,1,sell-large,0.000000,176.209326,23713.275894,176.209326,5.871425
998,15.228483,26536.563274,1,buy-small,142.088531,0.000000,21341.948304,318.297856,4.742655
999,15.293503,26551.129569,0,buy-small,130.510351,0.000000,19207.753474,448.808207,4.268390
1000,15.260993,26523.923714,0,nothing,0.000000,0.000000,19207.753474,448.808207,0.000000
1001,15.293503,26597.169662,0,nothing,0.000000,0.000000,19207.753474,448.808207,0.000000
1002,15.154176,26521.831370,0,nothing,0.000000,0.000000,19207.753474,448.808207,0.000000
1003,15.079868,26885.965176,4,nothing,0.000000,0.000000,19207.753474,448.808207,0.000000
1004,15.042713,26971.413770,1,sell-large,0.000000,224.404103,23039.181113,224.404103,7.678212
1005,15.098443,26854.047462,4,buy-small,131.216717,0.000000,20735.263002,355.620821,4.607836
1006,15.052002,26846.270595,1,sell-large,0.000000,177.810410,23788.536448,177.810410,6.118784
1007,14.921963,26838.567117,4,buy-small,138.056140,0.000000,21409.682803,315.866550,4.757707
1008,15.442118,26822.828348,1,sell-large,0.000000,157.933275,24118.696075,157.933275,5.428884
1009,15.084511,26850.018892,1,buy-small,140.582116,0.000000,21706.826468,298.515391,4.823739
1010,15.024135,26905.024405,4,buy-small,125.736345,0.000000,19536.143821,424.251736,4.341365
1011,14.843010,26846.221577,1,sell-large,0.000000,212.125868,23213.215233,212.125868,7.368881
1012,15.223838,26788.124482,0,buy-small,135.267454,0.000000,20891.893709,347.393322,4.642643
1013,15.219195,26786.504239,0,nothing,0.000000,0.000000,20891.893709,347.393322,0.000000
1014,14.982337,26707.132161,2,nothing,0.000000,0.000000,20891.893709,347.393322,0.000000
1015,14.954473,26627.431476,2,buy-large,622.776607,0.000000,10445.946855,970.169929,20.891894
1016,15.052002,26449.517534,3,buy-large,312.519990,0.000000,5222.973427,1282.689919,10.445947
1017,15.186685,26595.993421,2,sell-small,0.000000,128.268992,7341.382529,1154.420927,4.245309
1018,15.326012,26614.280989,0,buy-large,219.638184,0.000000,3670.691265,1374.059111,7.341383
1019,15.330656,26716.792669,2,nothing,0.000000,0.000000,3670.691265,1374.059111,0.000000
1020,15.409609,26996.688626,1,buy-large,109.208477,0.000000,1835.345632,1483.267589,3.670691
1021,15.418897,26599.225877,3,buy-small,10.797771,0.000000,1651.811069,1494.065359,0.367069
1022,15.553581,26813.683369,4,sell-small,0.000000,149.406536,4141.563067,1344.658823,4.989483
1023,15.627889,27019.864113,4,sell-large,0.000000,672.329412,15454.951098,672.329412,22.672120
1024,15.358522,27025.541424,4,sell-large,0.000000,336.164706,21225.842692,336.164706,11.564913
1025,15.339944,27009.553077,1,sell-large,0.000000,168.082353,24119.892359,168.082353,5.799699
1026,14.736193,26965.939990,1,buy-small,140.017130,0.000000,21707.903123,308.099483,4.823978
1027,14.643308,27081.283075,4,buy-small,126.945046,0.000000,19537.112811,435.044529,4.341581
1028,14.977694,27042.296714,1,sell-large,0.000000,217.522265,23301.653773,217.522265,7.544170
1029,14.954473,26925.787291,1,buy-small,135.230529,0.000000,20971.488395,352.752794,4.660331
1030,15.028781,27028.296964,4,buy-small,123.993702,0.000000,18874.339556,476.746496,4.194298
1031,15.130955,26977.905889,2,sell-large,0.000000,238.373248,22943.164302,238.373248,8.153957
1032,15.084325,27070.128373,4,buy-large,676.387620,0.000000,11471.582151,914.760868,22.943164
1033,15.443364,27039.601387,0,sell-large,0.000000,457.380434,19255.256716,457.380434,15.598546
1034,15.382749,27045.999225,4,nothing,0.000000,0.000000,19255.256716,457.380434,0.000000
1035,15.462016,27008.243889,0,sell-large,0.000000,228.690217,23142.837228,228.690217,7.790743
1036,15.550610,27020.015718,2,nothing,0.000000,0.000000,23142.837228,228.690217,0.000000
1037,15.657857,26809.537515,2,buy-large,681.159688,0.000000,11571.418614,909.849905,23.142837
1038,15.471342,27185.450729,4,buy-large,344.766887,0.000000,5785.709307,1254.616792,11.571419
1039,15.653193,27075.986298,4,sell-large,0.000000,627.308396,16464.180276,627.308396,21.399741
1040,15.620553,26920.067284,0,sell-large,0.000000,313.654198,21759.471481,313.654198,10.611806
1041,15.853696,26940.615712,0,nothing,0.000000,0.000000,21759.471481,313.654198,0.000000
1042,15.280165,27132.890754,0,nothing,0.000000,0.000000,21759.471481,313.654198,0.000000
1043,14.879160,27210.681072,4,nothing,0.000000,0.000000,21759.471481,313.654198,0.000000
1044,14.879160,27166.334703,0,sell-large,0.000000,156.827099,24479.625067,156.827099,5.451210
1045,15.154268,27153.858637,3,nothing,0.000000,0.000000,24479.625067,156.827099,0.000000
1046,15.378085,27143.416725,0,sell-small,0.000000,15.682710,24746.513577,141.144389,0.534847
1047,15.102976,27132.188265,0,nothing,0.000000,0.000000,24746.513577,141.144389,0.000000
1048,15.023709,27153.323790,0,nothing,0.000000,0.000000,24746.513577,141.144389,0.000000
1049,15.392073,27154.644761,2,nothing,0.000000,0.000000,24746.513577,141.144389,0.000000
1050,15.443364,27263.462000,4,buy-large,723.765778,0.000000,12373.256789,864.910167,24.746514
1051,15.667181,27084.653587,4,sell-large,0.000000,432.455083,19803.469189,432.455083,14.890205
1052,15.858358,27071.301382,3,sell-large,0.000000,216.227542,23436.780204,216.227542,7.281184
1053,16.105490,27001.364842,0,sell-small,0.000000,21.622754,23799.505417,194.604788,0.726904
1054,17.704848,27054.182917,1,nothing,0.000000,0.000000,23799.505417,194.604788,0.000000
1055,17.047386,27079.352166,4,buy-small,142.018209,0.000000,21419.554876,336.622997,4.759901
1056,16.660369,27058.727794,1,sell-large,0.000000,168.311498,24243.793724,168.311498,5.659797
1057,16.655707,27023.122089,1,buy-small,144.669400,0.000000,21819.414351,312.980898,4.848759
1058,16.319981,26933.581841,4,buy-small,130.972032,0.000000,19637.472916,443.952931,4.363883
1059,16.361947,26903.433699,1,sell-large,0.000000,221.976465,23278.231270,221.976465,7.296109
1060,16.301329,26961.840752,0,buy-small,142.250955,0.000000,20950.408143,364.227420,4.655646
1061,16.464530,26891.960079,0,nothing,0.000000,0.000000,20950.408143,364.227420,0.000000
1062,16.296667,26939.683341,0,nothing,0.000000,0.000000,20950.408143,364.227420,0.000000
1063,17.108002,26990.815408,0,nothing,0.000000,0.000000,20950.408143,364.227420,0.000000
1064,17.522998,27057.287640,0,nothing,0.000000,0.000000,20950.408143,364.227420,0.000000
1065,17.205923,27210.683475,4,nothing,0.000000,0.000000,20950.408143,364.227420,0.000000
1066,17.196598,27251.294352,0,sell-large,0.000000,182.113710,24074.285534,182.113710,6.260275
1067,17.187272,27289.643492,0,nothing,0.000000,0.000000,24074.285534,182.113710,0.000000
1068,17.121992,27257.259668,0,nothing,0.000000,0.000000,24074.285534,182.113710,0.000000
1069,17.229237,27311.800903,1,nothing,0.000000,0.000000,24074.285534,182.113710,0.000000
1070,17.369123,27494.049885,0,buy-small,135.149596,0.000000,21666.856980,317.263306,4.814857
1071,17.126654,27520.773290,4,nothing,0.000000,0.000000,21666.856980,317.263306,0.000000
1072,16.972781,27519.373434,2,sell-large,0.000000,158.631653,24587.961219,158.631653,5.853916
1073,16.968117,27764.233110,4,buy-large,663.950988,0.000000,12293.980609,822.582641,24.587961
1074,16.739638,27895.036148,4,sell-large,0.000000,411.291320,20013.636607,411.291320,15.470253
1075,16.679021,27836.151540,1,sell-large,0.000000,205.645660,23946.454978,205.645660,7.881400
1076,16.548461,27815.826839,4,buy-small,126.350102,0.000000,21551.809480,331.995762,4.789291
1077,16.679021,27811.892934,1,sell-large,0.000000,165.997881,24677.554142,165.997881,6.264017
1078,16.697673,27722.341669,1,buy-small,130.433534,0.000000,22209.798728,296.431415,4.935511
